Order ID,Order Item ID,Order YearMonth,Order Time,Order Quantity,Product Department,Product Category,Product Name,Customer ID,Customer Market,Customer Region,Customer Country,Warehouse Country,Shipment Mode,Shipment Days - Scheduled,Gross Sales,Discount %,Profit,day_for_shipping,shipping_date_count,order_date_count,late_risk,on_time,cross_border_shipping,distance_level,order_shipping_hotspots,abnormal_profit,Shipment Mode Numeric,order_date,shipment_date
593,1454,201501,15:24,3,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,6667,LATAM,South America,Per,Puerto Rico,Standard Class,4,180,0.17,147,4,32,20,0,1,1,3,977,0,0,2015-01-09,2015-01-13
2163,5420,201502,13:26,3,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,11650,LATAM,South America,Brazil,Puerto Rico,Standard Class,4,180,0.09,147,4,24,52,0,1,1,3,830,0,0,2015-02-01,2015-02-05
11346,28381,201506,14:39,3,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,9941,Europe,Southern Europe,Italy,Puerto Rico,Standard Class,4,180,0.13,147,2,67,69,0,0,1,3,833,0,0,2015-06-15,2015-06-17
13548,33938,201507,18:07,3,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,865,Europe,Northern Europe,Ireland,Puerto Rico,Standard Class,4,180,0.02,147,4,59,58,0,1,1,3,838,0,0,2015-07-17,2015-07-21
13548,33937,201507,18:07,3,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,865,Europe,Northern Europe,Ireland,Puerto Rico,Standard Class,4,180,0.03,147,4,59,58,0,1,1,3,838,0,0,2015-07-17,2015-07-21
13816,34610,201507,16:00,3,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,3654,Europe,Western Europe,Germany,Puerto Rico,Standard Class,4,180,0.17,147,2,54,51,0,0,1,3,838,0,0,2015-07-21,2015-07-23
15306,38279,201508,10:01,3,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,2447,Europe,Western Europe,Germany,Puerto Rico,Standard Class,4,180,0.25,147,2,44,66,0,0,1,3,821,0,0,2015-08-12,2015-08-14
19238,48077,201510,19:34,3,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,7555,Europe,Northern Europe,United Kingdom,Puerto Rico,Standard Class,4,180,0.05,147,4,45,54,0,1,1,3,833,0,0,2015-10-08,2015-10-12
23571,58960,201512,1:37,3,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,10517,Pacific Asia,Eastern Asia,China,Puerto Rico,Standard Class,4,180,0.02,147,2,39,63,0,0,1,3,807,0,0,2015-12-11,2015-12-13
27393,68597,201602,20:38,3,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,5722,Pacific Asia,Southeast Asia,Philippines,Puerto Rico,Standard Class,4,180,0.15,147,4,46,58,0,1,1,3,752,0,0,2016-02-04,2016-02-08
29003,72576,201602,8:41,3,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,8550,Pacific Asia,Eastern Asia,Japan,Puerto Rico,Standard Class,4,180,0.2,147,4,23,46,0,1,1,3,752,0,0,2016-02-28,2016-03-03
29985,74980,201603,16:43,3,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,4151,Pacific Asia,Southeast Asia,Indonesia,Puerto Rico,Standard Class,4,180,0.03,147,6,12,51,1,0,1,3,795,0,0,2016-03-13,2016-03-19
31561,78860,201604,16:52,3,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,5948,North America,US Center,USA,Puerto Rico,Standard Class,4,180,0.1,147,2,51,57,0,0,1,3,812,0,0,2016-04-05,2016-04-07
31561,78859,201604,16:52,3,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,5948,North America,US Center,USA,Puerto Rico,Standard Class,4,180,0.12,147,2,51,57,0,0,1,3,812,0,0,2016-04-05,2016-04-07
33023,82578,201604,1:04,3,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,6825,North America,East of USA,USA,Puerto Rico,Standard Class,4,180,0.25,147,4,28,56,0,1,1,3,812,0,0,2016-04-27,2016-05-01
33278,83133,201604,18:24,3,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,7806,North America,South of  USA,USA,Puerto Rico,Standard Class,4,180,0.17,147,4,32,36,0,1,1,3,812,0,0,2016-04-30,2016-05-04
33373,83352,201605,3:41,3,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,8617,North America,East of USA,USA,Puerto Rico,Standard Class,4,180,0.04,147,4,37,36,0,1,1,3,884,0,0,2016-05-02,2016-05-06
35206,87928,201605,21:52,3,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,5542,North America,East of USA,USA,Puerto Rico,Standard Class,4,180,0.18,147,2,38,27,0,0,1,3,884,0,0,2016-05-28,2016-05-30
37546,93704,201607,1:41,3,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,9574,North America,US Center,USA,Puerto Rico,Standard Class,4,180,0.01,147,2,52,54,0,0,1,3,903,0,0,2016-07-02,2016-07-04
39911,99567,201608,14:15,3,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,11426,North America,West of USA,USA,Puerto Rico,Standard Class,4,180,0.09,147,2,43,73,0,0,1,3,937,0,0,2016-08-05,2016-08-07
41358,103238,201608,17:11,3,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,8803,Pacific Asia,West Asia,Turkey,Puerto Rico,Standard Class,4,180,0.03,147,4,35,53,0,1,1,3,937,0,0,2016-08-26,2016-08-30
41508,103607,201608,21:45,3,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,11555,Pacific Asia,West Asia,Iraq,Puerto Rico,Standard Class,4,180,0.09,147,4,51,22,0,1,1,3,937,0,0,2016-08-28,2016-09-01
43598,108881,201609,9:58,3,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,3740,Africa,North Africa,Sudan,Puerto Rico,Standard Class,4,180,0.25,147,4,37,57,0,1,1,3,804,0,0,2016-09-28,2016-10-02
45571,113887,201610,5:12,3,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,10646,Europe,Eastern Europe,Russia,Puerto Rico,Standard Class,4,180,0.17,147,2,43,74,0,0,1,3,910,0,0,2016-10-27,2016-10-29
49328,123314,201612,1:26,3,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,6344,Pacific Asia,South Asia,Iran,Puerto Rico,Standard Class,4,180,0.05,147,4,49,65,0,1,1,3,799,0,0,2016-12-21,2016-12-25
49858,124667,201612,19:07,3,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,8546,Africa,North Africa,Algeria,Puerto Rico,Standard Class,4,180,0.03,147,4,45,63,0,1,1,3,799,0,0,2016-12-28,2017-01-01
63823,159537,201707,15:41,3,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,9114,Europe,Southern Europe,Spain,Puerto Rico,Standard Class,4,180,0.13,147,4,60,57,0,1,1,3,787,0,0,2017-07-20,2017-07-24
67333,168296,201709,21:23,3,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,10046,Europe,Western Europe,Austria,Puerto Rico,Standard Class,4,180,0.17,147,4,26,63,0,1,1,3,822,0,0,2017-09-09,2017-09-13
67833,169599,201709,4:34,3,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,7904,Europe,Western Europe,France,Puerto Rico,Standard Class,4,180,0.09,147,4,46,64,0,1,1,3,822,0,0,2017-09-17,2017-09-21
2768,6947,201502,9:24,4,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,4204,LATAM,Central America,Honduras,Puerto Rico,Second Class,2,240,0.04,147,4,34,54,1,0,1,3,830,0,2,2015-02-10,2015-02-14
6393,16005,201504,7:24,4,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,8861,LATAM,Central America,Mexico,Puerto Rico,First Class,1,240,0.1,147,2,31,31,1,0,1,3,892,0,3,2015-04-04,2015-04-06
13965,34946,201507,20:12,4,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,9116,Europe,Southern Europe,Italy,Puerto Rico,Second Class,2,240,0.05,147,6,14,53,1,0,1,3,838,0,2,2015-07-23,2015-07-29
19948,49861,201510,4:19,4,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,2914,Europe,Western Europe,Germany,Puerto Rico,Same Day,3,240,0.17,147,0,59,60,0,0,1,3,833,0,1,2015-10-19,2015-10-19
21321,53316,201511,5:20,4,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,10677,Pacific Asia,South Asia,India,Puerto Rico,First Class,1,240,0.02,147,2,50,57,1,0,1,3,799,0,3,2015-11-08,2015-11-10
23078,57785,201512,20:54,4,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,11662,Pacific Asia,South Asia,India,Puerto Rico,Second Class,2,240,0.07,147,4,36,62,1,0,1,3,807,0,2,2015-12-03,2015-12-07
29258,73178,201603,2:01,4,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,4406,Pacific Asia,Southeast Asia,Thailand,Puerto Rico,First Class,1,240,0.03,147,2,36,73,1,0,1,3,795,0,3,2016-03-03,2016-03-05
29295,73295,201603,14:59,4,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,4080,Pacific Asia,Eastern Asia,China,Puerto Rico,Second Class,2,240,0.18,147,6,32,73,1,0,1,3,795,0,2,2016-03-03,2016-03-09
33215,83013,201604,20:20,4,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,1216,North America,US Center,USA,Puerto Rico,Second Class,2,240,0.05,147,6,29,19,1,0,1,3,812,0,2,2016-04-29,2016-05-05
33215,83014,201604,20:20,4,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,1216,North America,US Center,USA,Puerto Rico,Second Class,2,240,0.04,147,6,29,19,1,0,1,3,812,0,2,2016-04-29,2016-05-05
33398,83397,201605,12:27,4,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,9876,North America,West of USA,USA,Puerto Rico,Second Class,2,240,0.06,147,4,37,36,1,0,1,3,884,0,2,2016-05-02,2016-05-06
45618,114023,201610,21:40,4,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,7572,Pacific Asia,West Asia,Yemen,Puerto Rico,Second Class,2,240,0.2,147,4,35,74,1,0,1,3,910,0,2,2016-10-27,2016-10-31
51028,127531,201701,21:01,4,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,5264,Europe,Southern Europe,Albania,Puerto Rico,First Class,1,240,0.06,147,2,31,32,1,0,1,3,743,0,3,2017-01-14,2017-01-16
53321,133229,201702,8:22,4,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,925,LATAM,Central America,Mexico,Puerto Rico,Second Class,2,240,0.15,147,2,48,63,0,1,1,3,814,0,2,2017-02-17,2017-02-19
53548,133822,201702,15:53,4,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,896,LATAM,Central America,Mexico,Puerto Rico,First Class,1,240,0.2,147,2,46,65,1,0,1,3,814,0,3,2017-02-20,2017-02-22
55661,139209,201703,12:10,4,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,5498,LATAM,South America,Brazil,Puerto Rico,Second Class,2,240,0.03,147,2,58,66,0,1,1,3,817,0,2,2017-03-23,2017-03-25
57656,144237,201704,15:06,4,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,10658,LATAM,South America,Brazil,Puerto Rico,Second Class,2,240,0.18,147,2,46,65,0,1,1,3,803,0,2,2017-04-21,2017-04-23
61256,153232,201706,4:21,4,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,1399,LATAM,South America,Chile,Puerto Rico,Second Class,2,240,0.17,147,2,36,64,0,1,1,3,772,0,2,2017-06-13,2017-06-15
61921,154791,201706,21:20,4,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,3530,Europe,Western Europe,France,Puerto Rico,Same Day,3,240,0.16,147,1,64,63,0,0,1,3,772,0,1,2017-06-22,2017-06-23
2123,5316,201501,23:25,4,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,10824,LATAM,South America,Colombia,Puerto Rico,Standard Class,4,240,0.03,147,4,31,21,0,1,1,3,977,0,0,2015-01-31,2015-02-04
7561,18949,201504,8:36,4,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,11662,LATAM,Caribbean,Cuba,Puerto Rico,Standard Class,4,240,0.05,147,2,17,26,0,0,1,3,892,0,0,2015-04-21,2015-04-23
7958,19885,201504,3:41,4,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,4560,LATAM,Central America,Honduras,Puerto Rico,Standard Class,4,240,0.17,147,4,29,42,0,1,1,3,892,0,0,2015-04-27,2015-05-01
11555,28892,201506,15:52,4,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,2903,Europe,Western Europe,Germany,Puerto Rico,Standard Class,4,240,0.25,147,6,56,54,1,0,1,3,833,0,0,2015-06-18,2015-06-24
11621,29050,201506,15:00,4,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,2903,Europe,Northern Europe,United Kingdom,Puerto Rico,Standard Class,4,240,0.16,147,2,36,69,0,0,1,3,833,0,0,2015-06-19,2015-06-21
11648,29123,201506,0:27,4,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,10721,Europe,Northern Europe,United Kingdom,Puerto Rico,Standard Class,4,240,0.13,147,4,56,55,0,1,1,3,833,0,0,2015-06-20,2015-06-24
11685,29223,201506,13:25,4,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,11813,Europe,Western Europe,Germany,Puerto Rico,Standard Class,4,240,0.09,147,6,41,55,1,0,1,3,833,0,0,2015-06-20,2015-06-26
13835,34660,201507,22:39,4,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,9451,Europe,Southern Europe,Italy,Puerto Rico,Standard Class,4,240,0.17,147,6,24,51,1,0,1,3,838,0,0,2015-07-21,2015-07-27
15016,37595,201508,4:25,4,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,8591,Europe,Northern Europe,United Kingdom,Puerto Rico,Standard Class,4,240,0.17,147,2,27,47,0,0,1,3,821,0,0,2015-08-08,2015-08-10
15321,38315,201508,15:16,4,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,5120,Europe,Western Europe,Germany,Puerto Rico,Standard Class,4,240,0.17,147,2,44,66,0,0,1,3,821,0,0,2015-08-12,2015-08-14
15321,38317,201508,15:16,4,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,5120,Europe,Western Europe,Germany,Puerto Rico,Standard Class,4,240,0.16,147,2,44,66,0,0,1,3,821,0,0,2015-08-12,2015-08-14
17506,43759,201509,12:46,4,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,9876,Europe,Western Europe,France,Puerto Rico,Standard Class,4,240,0.05,147,2,44,46,0,0,1,3,798,0,0,2015-09-13,2015-09-15
19035,47578,201510,20:27,4,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,10679,Europe,Western Europe,Germany,Puerto Rico,Standard Class,4,240,0.03,147,6,39,40,1,0,1,3,833,0,0,2015-10-05,2015-10-11
21011,52500,201511,16:44,4,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,2607,Pacific Asia,South Asia,India,Puerto Rico,Standard Class,4,240,0.09,147,2,28,44,0,0,1,3,799,0,0,2015-11-03,2015-11-05
25215,63193,201601,1:35,4,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,11627,Pacific Asia,Eastern Asia,China,Puerto Rico,Standard Class,4,240,0.01,147,6,48,60,1,0,1,3,896,0,0,2016-01-04,2016-01-10
27568,69016,201602,9:56,4,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,1011,Pacific Asia,Southeast Asia,Indonesia,Puerto Rico,Standard Class,4,240,0.17,147,4,41,68,0,1,1,3,752,0,0,2016-02-07,2016-02-11
35208,87933,201605,22:34,4,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,7325,North America,US Center,USA,Puerto Rico,Standard Class,4,240,0.15,147,4,46,27,0,1,1,3,884,0,0,2016-05-28,2016-06-01
35911,89681,201606,4:52,4,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,4105,North America,US Center,USA,Puerto Rico,Standard Class,4,240,0.15,147,2,42,54,0,0,1,3,791,0,0,2016-06-08,2016-06-10
37395,93344,201606,20:47,4,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,916,North America,East of USA,USA,Puerto Rico,Standard Class,4,240,0.09,147,6,52,55,1,0,1,3,791,0,0,2016-06-29,2016-07-05
39911,99566,201608,14:15,4,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,11426,North America,West of USA,USA,Puerto Rico,Standard Class,4,240,0.16,147,2,43,73,0,0,1,3,937,0,0,2016-08-05,2016-08-07
41605,103848,201608,7:44,4,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,2609,Europe,Eastern Europe,Poland,Puerto Rico,Standard Class,4,240,0.18,147,6,38,70,1,0,1,3,937,0,0,2016-08-30,2016-09-05
43376,108351,201609,4:11,4,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,11266,Pacific Asia,Central Asia,Uzbekistan,Puerto Rico,Standard Class,4,240,0.09,147,2,44,24,0,0,1,3,804,0,0,2016-09-25,2016-09-27
45536,113794,201610,16:56,4,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,5562,Pacific Asia,West Asia,Turkey,Puerto Rico,Standard Class,4,240,0.01,147,2,49,56,0,0,1,3,910,0,0,2016-10-26,2016-10-28
49348,123354,201612,8:27,4,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,335,Europe,Eastern Europe,Ukraine,Puerto Rico,Standard Class,4,240,0.02,147,4,49,65,0,1,1,3,799,0,0,2016-12-21,2016-12-25
49858,124668,201612,19:07,4,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,8546,Africa,North Africa,Algeria,Puerto Rico,Standard Class,4,240,0.02,147,4,45,63,0,1,1,3,799,0,0,2016-12-28,2017-01-01
59391,148687,201705,22:57,4,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,8810,LATAM,Central America,Mexico,Puerto Rico,Standard Class,4,240,0.13,147,2,53,55,0,0,1,3,801,0,0,2017-05-16,2017-05-18
63611,158996,201707,13:24,4,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,5722,Europe,Northern Europe,United Kingdom,Puerto Rico,Standard Class,4,240,0.18,147,2,47,65,0,0,1,3,787,0,0,2017-07-17,2017-07-19
63953,159874,201707,13:14,4,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,10824,Europe,Southern Europe,Italy,Puerto Rico,Standard Class,4,240,0.1,147,4,40,65,0,1,1,3,787,0,0,2017-07-22,2017-07-26
8986,22417,201505,3:50,2,Fitness,Baseball & Softball,adidas Men's F10 Messi TRX FG Soccer Cleat,10996,LATAM,Central America,Guatemala,Puerto Rico,Second Class,2,120,0.1,135,2,25,25,0,1,1,3,777,0,2,2015-05-12,2015-05-14
61001,152615,201706,11:01,4,Outdoors,Men's Golf Clubs,Merrell Women's Grassbow Sport Hiking Shoe,8988,LATAM,Central America,Mexico,USA,Second Class,2,400,0.01,235,2,31,43,0,1,1,3,772,1,2,2017-06-09,2017-06-11
61221,153139,201706,16:05,4,Outdoors,Men's Golf Clubs,Merrell Women's Grassbow Sport Hiking Shoe,2679,LATAM,Central America,El Salvador,USA,Second Class,2,400,0.13,235,2,49,40,0,1,1,3,772,1,2,2017-06-12,2017-06-14
63306,158280,201707,2:33,4,Footwear,As Seen on  TV!,Nike Men's Free TR 5.0 TB Training Shoe,5360,Europe,Western Europe,France,USA,Standard Class,4,400,0.16,135,2,49,58,0,0,1,3,787,0,0,2017-07-13,2017-07-15
65346,163324,201708,21:15,2,Fitness,Lacrosse,Nike Kids' Grade School KD VI Basketball Shoe,7406,Europe,Southern Europe,Spain,USA,Standard Class,4,200,0.12,186,2,56,68,0,0,1,3,781,0,0,2017-08-11,2017-08-13
43903,109653,201610,20:49,1,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,6225,Africa,West Africa,Nigeria,USA,First Class,1,100,0.16,245,2,46,60,1,0,1,3,910,1,3,2016-10-02,2016-10-04
49391,123457,201612,23:31,1,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,11053,Africa,Southern Africa,South Africa,USA,First Class,1,100,0.18,245,2,49,65,1,0,1,3,799,1,3,2016-12-21,2016-12-23
53008,132481,201702,18:42,1,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,6006,LATAM,South America,Brazil,USA,Second Class,2,100,0.04,245,4,13,24,1,0,1,3,814,1,2,2017-02-12,2017-02-16
53301,133175,201702,1:21,1,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,12366,LATAM,Central America,El Salvador,USA,First Class,1,100,0.12,245,2,48,63,1,0,1,3,814,1,3,2017-02-17,2017-02-19
55013,137585,201703,1:09,1,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,3492,LATAM,Central America,Mexico,USA,Second Class,2,100,0.07,245,4,45,55,1,0,1,3,817,1,2,2017-03-14,2017-03-18
13518,33880,201507,7:36,1,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,6040,Europe,Western Europe,Germany,Puerto Rico,Standard Class,4,100,0.07,245,4,59,58,0,1,1,3,838,1,0,2015-07-17,2015-07-21
4535,11354,201503,4:27,1,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,10589,LATAM,Central America,El Salvador,USA,Standard Class,4,100,0.0,245,6,16,36,1,0,1,3,892,1,0,2015-03-08,2015-03-14
7393,18509,201504,21:44,1,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,11000,LATAM,Central America,Honduras,USA,Standard Class,4,100,0.03,245,4,43,60,0,1,1,3,892,1,0,2015-04-18,2015-04-22
13235,33113,201507,4:27,1,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,2502,Europe,Western Europe,Germany,USA,Standard Class,4,100,0.06,245,6,50,55,1,0,1,3,838,1,0,2015-07-13,2015-07-19
15066,37700,201508,21:56,1,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,1686,Europe,Western Europe,Germany,USA,Standard Class,4,100,0.07,245,2,27,47,0,0,1,3,821,1,0,2015-08-08,2015-08-10
35003,87435,201605,22:45,1,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,7048,North America,US Center,USA,USA,Standard Class,4,100,0.18,245,4,19,22,0,1,0,1,884,1,0,2016-05-25,2016-05-29
35936,89748,201606,13:37,1,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,6859,North America,South of  USA,USA,USA,Standard Class,4,100,0.03,245,2,42,54,0,0,0,1,791,1,0,2016-06-08,2016-06-10
37648,93968,201607,13:25,1,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,6064,North America,South of  USA,USA,USA,Standard Class,4,100,0.0,245,4,30,76,0,1,0,1,903,1,0,2016-07-03,2016-07-07
41338,103198,201608,10:11,1,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,3016,Africa,West Africa,Nigeria,USA,Standard Class,4,100,0.18,245,4,35,53,0,1,1,3,937,1,0,2016-08-26,2016-08-30
41986,104816,201609,21:12,1,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,7920,Europe,Eastern Europe,Poland,USA,Standard Class,4,100,0.09,245,2,54,74,0,0,1,3,804,1,0,2016-09-04,2016-09-06
49078,122706,201612,9:51,1,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,1730,Africa,East Africa,Madagascar,USA,Standard Class,4,100,0.07,245,4,37,51,0,1,1,3,799,1,0,2016-12-17,2016-12-21
51688,129156,201701,12:15,1,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,4850,LATAM,Central America,Mexico,USA,Standard Class,4,100,0.12,245,4,42,44,0,1,1,3,743,1,0,2017-01-24,2017-01-28
57036,142677,201704,13:54,1,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,9214,LATAM,Central America,Nicaragua,USA,Standard Class,4,100,0.12,245,2,38,70,0,0,1,3,803,1,0,2017-04-12,2017-04-14
59965,150074,201705,8:03,1,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,411,LATAM,South America,Ecuador,USA,Standard Class,4,100,0.16,245,6,16,63,1,0,1,3,801,1,0,2017-05-25,2017-05-31
67955,169888,201709,23:18,1,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,7004,Europe,Western Europe,Germany,USA,Standard Class,4,100,0.18,245,6,30,57,1,0,1,3,822,1,0,2017-09-18,2017-09-24
4168,10407,201503,19:53,3,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,2329,LATAM,Caribbean,Dominicanepublic,USA,Second Class,2,300,0.06,245,4,32,53,1,0,1,3,892,1,2,2015-03-02,2015-03-06
8383,20934,201505,8:35,3,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,9300,LATAM,South America,Brazil,USA,Same Day,3,300,0.15,245,0,20,25,0,0,1,3,777,1,1,2015-05-03,2015-05-03
19695,49241,201510,11:41,3,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,8184,Europe,Western Europe,France,USA,First Class,1,300,0.1,245,2,34,32,1,0,1,3,833,1,3,2015-10-15,2015-10-17
23326,58396,201512,11:47,3,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,10584,Pacific Asia,South Asia,India,USA,Second Class,2,300,0.07,245,2,39,40,0,1,1,3,807,1,2,2015-12-07,2015-12-09
25936,64922,201601,14:11,3,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,3057,Pacific Asia,Southeast Asia,Thailand,USA,First Class,1,300,0.02,245,2,45,65,1,0,1,3,896,1,3,2016-01-14,2016-01-16
31805,79477,201604,6:21,3,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,3016,North America,South of  USA,USA,USA,First Class,1,300,0.05,245,2,56,52,1,0,0,1,812,1,3,2016-04-09,2016-04-11
33056,82635,201604,12:38,3,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,57,North America,East of USA,USA,USA,Second Class,2,300,0.15,245,2,26,56,0,1,0,1,812,1,2,2016-04-27,2016-04-29
37231,92926,201606,11:19,3,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,4470,North America,East of USA,USA,USA,Second Class,2,300,0.1,245,2,44,60,0,1,0,1,791,1,2,2016-06-27,2016-06-29
41251,102965,201608,3:42,3,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,10198,North America,West of USA,USA,USA,Second Class,2,300,0.02,245,2,38,76,0,1,0,1,937,1,2,2016-08-25,2016-08-27
45681,114178,201610,19:44,3,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,5529,Africa,North Africa,Sudan,USA,First Class,1,300,0.2,245,2,44,60,1,0,1,3,910,1,3,2016-10-28,2016-10-30
47216,118019,201611,5:31,3,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,6554,Africa,West Africa,Nigeria,USA,First Class,1,300,0.02,245,2,57,67,1,0,1,3,868,1,3,2016-11-20,2016-11-22
51686,129147,201701,11:33,3,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,9627,LATAM,Caribbean,Dominicanepublic,USA,Second Class,2,300,0.03,245,2,48,44,0,1,1,3,743,1,2,2017-01-24,2017-01-26
53996,135009,201702,4:51,3,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,7059,LATAM,Central America,Mexico,USA,Second Class,2,300,0.17,245,2,20,18,0,1,1,3,814,1,2,2017-02-27,2017-03-01
55215,138097,201703,23:55,3,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,2015,LATAM,Caribbean,Dominicanepublic,USA,First Class,1,300,0.1,245,2,45,33,1,0,1,3,817,1,3,2017-03-16,2017-03-18
